cart_value,category,user_is_prime,payment_methods_available,card_type,offer_type,min_cart_value,max_discount,discount_percent,requires_coupon,is_first_use,valid_on_app_only,times_used_in_month,final_discount
2348.913862297268,Home,0,"[0, 0, 0, 1, 1, 1, 1]",SBI Credit,Cashback,4645.494303459585,214.7957593408327,12.669177903502014,1,0,0,4,234.2525001943846
3993.7138333342514,Electronics,0,"[0, 0, 1, 0, 1, 1, 0]",Axis Credit,No Cost EMI,3452.1784727244344,283.3656278138384,19.415183748052584,0,1,0,4,276.23971640879915
4434.232649024807,Beauty,0,"[1, 1, 1, 1, 0, 1, 1]",SBI Credit,Cashback,4544.423751005433,264.45614876105424,28.245349003101108,1,0,0,4,272.1158222004567
8361.610007885305,Grocery,1,"[0, 0, 1, 0, 1, 0, 0]",Amazon Pay Card,Instant Discount,807.9448398479539,143.90619024858208,12.696658402165955,1,0,1,2,169.76550078011206
7469.336615333319,Fashion,1,"[0, 1, 1, 0, 1, 0, 0]",HDFC Credit,No Cost EMI,4077.8260787197446,293.3545432384996,29.928412957109526,0,1,0,3,326.1095045437968
7808.396489592728,Electronics,1,"[1, 0, 0, 1, 1, 0, 1]",Other,No Cost EMI,983.7290047672625,466.6409108990464,7.151121182962884,1,0,1,3,535.1568305566515
604.7970120721485,Books,1,"[0, 1, 0, 1, 1, 1, 0]",Other,Cashback,137.14550972978634,62.18955063370845,7.206954085010704,0,1,1,0,50.67534388676965
4453.462982707734,Fashion,1,"[0, 1, 0, 0, 0, 1, 0]",Other,No Cost EMI,2587.9306702148147,356.1379575821026,22.82399840011267,0,0,1,3,382.4707167899876
5072.769440535574,Home,0,"[1, 0, 0, 0, 0, 0, 0]",SBI Credit,Instant Discount,1591.2589028092216,331.119062268039,23.715795255080568,1,1,0,2,339.64712795581465
682.3266298190385,Fashion,1,"[0, 1, 1, 1, 0, 1, 0]",SBI Credit,No Cost EMI,217.65680894008932,465.992129620248,15.571779883487956,1,1,0,0,110.00219149247998
2968.225483077825,Fashion,1,"[1, 1, 0, 0, 1, 1, 1]",Amazon Pay Card,No Cost EMI,4901.521893640796,340.4052231831868,12.151189915444222,0,0,0,0,341.1452717174986
7722.753319660283,Books,1,"[1, 0, 0, 0, 1, 1, 1]",ICICI Debit,No Cost EMI,3332.330477449964,331.17922061646954,24.85005180983234,0,0,0,0,399.7596997211704
1802.542204425491,Beauty,1,"[1, 0, 0, 0, 0, 1, 1]",ICICI Debit,Cashback,4509.0608660779935,396.41254704420805,28.905973617743385,0,1,0,1,400.52454524192405
5585.446248799621,Grocery,0,"[1, 1, 1, 1, 1, 1, 1]",Amazon Pay Card,Instant Discount,4995.412929359741,170.5126769688471,29.747547332531113,0,1,0,2,168.08192968931044
2544.4177841637566,Home,0,"[1, 1, 0, 0, 1, 1, 1]",Other,Instant Discount,1959.8336833554602,318.0795180945067,20.86135200465261,0,1,1,2,290.5596154068232
615.1473591169861,Beauty,0,"[1, 1, 0, 0, 0, 1, 1]",ICICI Debit,No Cost EMI,1273.685143670576,283.73949921283065,23.502868298761143,0,1,1,3,156.7998230311143
2791.413847195644,Electronics,1,"[0, 0, 0, 1, 0, 0, 1]",Amazon Pay Card,No Cost EMI,919.4219634341439,247.31262799473808,25.556164876231435,0,1,1,3,250.78046073739998
9770.800671645511,Home,0,"[0, 1, 1, 1, 1, 1, 1]",ICICI Debit,Cashback,2575.935538956713,85.76922531625738,24.971745443988702,1,0,1,2,90.6839263452291
8114.602562888401,Grocery,0,"[0, 1, 0, 1, 1, 1, 0]",Amazon Pay Card,Instant Discount,3030.4038875107876,181.6829861057786,29.83480757041397,0,0,0,1,189.52253939820824
9615.978121049817,Electronics,1,"[0, 0, 1, 1, 0, 0, 0]",ICICI Debit,No Cost EMI,2362.113680162624,175.99177129557626,25.26079630610141,1,0,1,4,175.975796780438
5134.613417300443,Books,1,"[1, 1, 0, 0, 0, 0, 1]",Other,Instant Discount,1936.260074228412,375.91293072380046,21.564310732243392,1,0,0,1,431.8033296917561
1542.4938874362833,Beauty,1,"[0, 0, 0, 0, 1, 0, 0]",SBI Credit,No Cost EMI,841.3628172956417,464.2952608446957,14.405398491674779,1,0,1,1,267.36463504183587
5705.6151452500835,Home,0,"[1, 1, 0, 0, 0, 1, 0]",SBI Credit,No Cost EMI,2209.2981190531195,153.85425029458187,19.94966516290861,0,1,0,3,154.50065080984936
4816.584678319628,Fashion,1,"[0, 1, 0, 0, 0, 0, 1]",Other,Cashback,426.2156853953247,83.58077250109665,27.008986262268394,1,0,0,1,88.06826260245619
8521.392286026352,Grocery,0,"[0, 1, 1, 1, 0, 1, 0]",ICICI Debit,Instant Discount,4325.23879443796,499.9806294659466,12.63700157272271,0,0,1,3,504.4777263087166
1431.7845174503236,Home,0,"[1, 1, 0, 1, 0, 0, 1]",Other,Instant Discount,234.51326048979703,361.04239856032467,5.76631387431706,0,0,1,3,76.30319353319976
5138.290801706893,Fashion,0,"[0, 1, 0, 0, 1, 1, 1]",Amazon Pay Card,No Cost EMI,1903.2303086577733,448.91188114561584,13.179555195362848,1,1,1,0,489.84925073850525
1925.4623145928504,Home,0,"[0, 0, 1, 0, 0, 1, 1]",SBI Credit,No Cost EMI,500.68934521484255,114.74573713870832,29.005751474267882,0,0,1,1,111.65520716253693
3584.42130545557,Electronics,0,"[0, 0, 0, 1, 0, 0, 0]",HDFC Credit,Cashback,3874.902497335391,410.34561850281597,24.85168928079048,1,1,0,1,406.816872162762
7504.8922351840965,Fashion,1,"[0, 0, 1, 0, 1, 0, 0]",ICICI Debit,No Cost EMI,1563.6848941396343,415.9956856946451,9.678497017641611,0,0,0,1,448.5709881457188
5022.172229003282,Fashion,0,"[0, 1, 0, 0, 1, 1, 0]",HDFC Credit,Instant Discount,565.528063262774,118.17001669577411,5.300024397673954,1,1,1,2,107.01129222114854
4070.9387088848084,Home,0,"[1, 1, 0, 0, 1, 0, 0]",HDFC Credit,Cashback,2657.456494322569,122.63188104234308,21.72798537215416,1,0,0,4,111.21125789305057
4247.524646415335,Books,0,"[0, 0, 0, 0, 1, 1, 0]",Axis Credit,Instant Discount,4581.385036147701,182.95304725481046,19.4752180959964,1,1,1,4,185.2352606268729
4864.744299856873,Books,0,"[1, 1, 0, 1, 0, 0, 1]",HDFC Credit,Cashback,4543.224355596017,147.5543514360829,7.074549523136554,0,0,0,2,147.6229495570143
7957.657166452041,Beauty,0,"[0, 0, 0, 1, 1, 0, 0]",HDFC Credit,Instant Discount,1248.2552056639495,488.93445862546724,29.149910660890853,0,1,0,1,536.5073454375095
8974.804544932227,Electronics,1,"[0, 0, 1, 1, 1, 0, 1]",Other,No Cost EMI,3598.2983798011674,213.3247251363955,20.44483010179554,0,0,0,3,223.54548256334047
9575.679521787319,Books,0,"[0, 1, 0, 1, 1, 0, 0]",Axis Credit,Instant Discount,151.42096420495633,392.5878852952431,21.288024523505797,0,1,0,2,382.26106968851985
7975.582169425304,Home,0,"[0, 1, 1, 0, 1, 1, 1]",Axis Credit,Instant Discount,659.2589825171231,412.27286156720265,26.33994487223744,1,1,1,3,452.4993346403782
3496.365509606121,Books,0,"[0, 1, 1, 1, 1, 1, 0]",Axis Credit,Cashback,2497.3618515688977,223.67339921960354,13.426581716074644,1,0,1,2,203.4480754439186
7037.27970782215,Beauty,0,"[0, 0, 0, 0, 1, 0, 0]",Amazon Pay Card,Instant Discount,1143.7821724417606,357.16349942705097,18.956324621688967,1,1,0,1,367.35230748577004
4657.229678526223,Grocery,1,"[1, 0, 1, 1, 0, 1, 0]",Axis Credit,No Cost EMI,3991.3092698006903,98.5100634030772,19.404708176504442,1,0,1,1,99.72784964602218
2919.3709094374863,Beauty,0,"[1, 0, 0, 0, 0, 0, 0]",Other,Cashback,4655.360860263306,228.6329231668712,29.183888933187916,1,1,0,2,249.04521305375604
8488.280004546265,Fashion,0,"[1, 0, 0, 1, 0, 1, 1]",Amazon Pay Card,Cashback,21.666582413911172,485.28979704270495,8.287162488363634,0,0,1,1,464.72205923617554
865.0503151420875,Fashion,0,"[0, 0, 1, 0, 1, 0, 1]",ICICI Debit,Instant Discount,1164.579148004899,125.83879426112165,23.972826800893674,0,0,0,0,133.74392797805857
9066.738925286523,Books,0,"[0, 1, 1, 0, 0, 1, 1]",Amazon Pay Card,Cashback,2197.7667303811368,223.57008711528408,19.378780213468737,0,1,1,2,241.95901903574168
4884.035913934975,Books,1,"[1, 0, 0, 1, 0, 0, 0]",ICICI Debit,No Cost EMI,2815.3964417619427,405.73467945141465,26.134475799140144,1,0,0,1,477.2833531452801
6553.4140296786645,Beauty,1,"[1, 0, 1, 0, 1, 0, 1]",Axis Credit,Instant Discount,4579.513887960506,349.4404647097071,25.798793238265212,0,0,1,3,388.7589637322349
6763.862260954936,Beauty,1,"[1, 0, 1, 1, 1, 0, 1]",Axis Credit,No Cost EMI,4459.417452576467,334.18337070847934,5.300757541075941,1,1,1,4,402.4074560725719
9003.618536712096,Home,0,"[0, 1, 1, 1, 1, 1, 1]",ICICI Debit,Instant Discount,3185.8504973398294,433.9658567040901,11.41136684389998,1,1,1,4,449.2940083270078
6548.361980588469,Electronics,1,"[0, 0, 0, 1, 1, 0, 1]",SBI Credit,Instant Discount,1286.940070419423,63.0922293606639,9.520433572544281,1,0,1,1,73.37324375155704
6332.369055220587,Home,1,"[1, 0, 0, 0, 1, 1, 1]",Other,Cashback,3916.4390493918067,397.02396568189647,16.542766195246426,1,0,0,3,414.3765468827094
1133.1943853265548,Fashion,1,"[0, 1, 0, 1, 1, 0, 1]",Amazon Pay Card,Cashback,1013.2588564361589,447.1470676471182,27.63218654884594,0,1,1,3,338.8159328700799
5424.876208479439,Home,1,"[1, 0, 1, 0, 0, 1, 0]",Other,Cashback,4825.861620484084,57.27851487328857,5.125151416906563,1,0,0,4,64.24364597931324
1926.6055077618958,Beauty,1,"[1, 1, 1, 0, 0, 0, 1]",Other,Instant Discount,29.19957866999001,301.5333279982875,17.20479939392473,0,0,1,0,308.19077854799656
7505.620802854113,Home,0,"[1, 0, 1, 1, 1, 0, 1]",HDFC Credit,Cashback,2848.8525195395077,206.86481834478377,27.119835880359005,0,0,0,0,226.13338857192488
5366.108247720407,Grocery,1,"[0, 1, 1, 1, 1, 0, 1]",Axis Credit,No Cost EMI,441.9862346081388,72.84321896609423,28.155310900671257,1,0,1,2,73.87290672925373
6962.163902479357,Electronics,1,"[0, 0, 1, 1, 1, 0, 1]",Amazon Pay Card,Cashback,2037.9976509101066,237.98665369316453,21.43246508260724,1,0,0,2,273.97720208535816
895.8925557226505,Beauty,1,"[1, 0, 1, 1, 0, 1, 1]",Other,No Cost EMI,3174.667701552086,339.81356352734866,25.743807441133043,0,0,0,3,231.27432024814874
1305.5241524351306,Books,0,"[0, 0, 1, 0, 1, 1, 0]",Amazon Pay Card,Cashback,3447.9924779595817,463.55613421522656,13.101704854623456,1,1,1,4,157.45256945635887
7305.072186595481,Home,0,"[1, 0, 0, 1, 1, 0, 1]",Other,Instant Discount,3927.8473483696757,329.2387189232321,12.148986747174627,1,0,0,1,337.35995061524767
1184.801191987397,Beauty,1,"[0, 1, 0, 0, 1, 0, 1]",Axis Credit,Cashback,2966.6385138238506,435.5343867001942,6.227991177904306,1,0,0,2,80.3968666269151
1176.9389137699568,Books,0,"[0, 0, 1, 1, 1, 0, 0]",Other,No Cost EMI,1256.5967564299724,104.70717800355428,17.58006557666967,0,1,1,0,94.31276909153061
615.0305147314308,Books,0,"[0, 1, 0, 0, 0, 0, 0]",ICICI Debit,No Cost EMI,4446.266214674358,144.7345253854104,16.395800312987756,0,1,1,3,98.69464687645008
9586.76328384506,Fashion,1,"[1, 1, 0, 1, 1, 0, 1]",Axis Credit,Cashback,4055.537065068438,486.6317888965555,14.297887267168518,1,0,1,2,508.5398706003244
7506.329414860566,Fashion,0,"[1, 0, 0, 1, 1, 1, 1]",Amazon Pay Card,No Cost EMI,800.2615885342501,449.33031061539975,7.8333524793034055,0,0,1,3,482.72313843380454
3855.8883807696093,Beauty,1,"[1, 1, 0, 0, 0, 1, 0]",SBI Credit,Instant Discount,4132.555921039245,155.8521288590115,10.769078970606152,0,1,0,1,178.572158466943
3317.0880222327246,Beauty,1,"[1, 0, 1, 1, 0, 0, 1]",Other,Cashback,4863.222579552409,329.4382468089108,10.091890395596785,0,1,0,2,379.5952056568631
3822.1806825855706,Grocery,1,"[1, 1, 1, 0, 0, 0, 1]",ICICI Debit,No Cost EMI,3186.095584039588,213.18474133783963,28.599210055937775,1,0,0,4,255.65302107144325
7859.208546221228,Electronics,0,"[1, 1, 0, 0, 1, 0, 1]",Axis Credit,Cashback,1409.0261155694689,260.8693289279759,29.16150843322787,0,1,1,1,271.81851661155247
6783.020805168937,Electronics,1,"[1, 1, 0, 1, 0, 0, 0]",HDFC Credit,Cashback,3032.9691563670713,437.39516709153054,5.085540121475258,0,1,1,0,353.68943955313694
2259.357894740945,Beauty,1,"[0, 0, 1, 0, 0, 1, 0]",Axis Credit,Cashback,1712.675345741495,381.0706745598648,9.263697522712267,0,0,1,3,250.36656618163997
2154.0386856738014,Fashion,0,"[0, 0, 0, 0, 1, 1, 1]",Amazon Pay Card,Cashback,3379.7323532115315,157.2991527740429,27.219520005936307,0,1,0,1,145.1275861493834
1434.7586722772744,Home,1,"[0, 1, 1, 1, 0, 1, 0]",Amazon Pay Card,Cashback,2723.999797279367,192.1968836135971,5.958502116628601,0,0,1,1,88.25776446880238
6772.875837162713,Grocery,0,"[0, 0, 0, 1, 0, 0, 1]",HDFC Credit,Instant Discount,4647.453060448756,180.369706918549,28.58628781475664,0,1,0,1,172.61903126005487
7761.540291106491,Electronics,0,"[0, 0, 1, 0, 0, 1, 1]",ICICI Debit,Cashback,3089.542716004014,401.29825025333497,14.501616359530093,1,0,1,3,375.22194024340297
3017.9410690875384,Beauty,1,"[1, 1, 1, 0, 0, 0, 0]",Amazon Pay Card,Instant Discount,1069.9084186358455,270.5397895115741,18.467144064258633,0,0,0,4,268.92485432283894
698.9771297936717,Fashion,0,"[0, 0, 0, 0, 1, 1, 0]",ICICI Debit,Cashback,3625.5493667094233,477.8259381609737,24.095490529023998,0,0,0,3,167.04616407653356
1280.63084102606,Fashion,1,"[0, 0, 1, 0, 0, 1, 1]",ICICI Debit,No Cost EMI,1504.3915893044095,417.50922975307293,11.097627274728978,1,1,1,3,162.2086785339988
9694.67033102779,Fashion,0,"[1, 1, 0, 1, 0, 1, 1]",Axis Credit,Cashback,1361.9547647440218,145.0374938845616,7.516850195762213,0,0,1,0,142.75249300937065
3306.7253860354926,Home,0,"[0, 0, 1, 1, 1, 0, 0]",ICICI Debit,Cashback,1958.8831278725172,403.67425790954735,25.24870499430348,1,0,0,3,382.2613666654293
7807.619904462269,Books,0,"[1, 0, 1, 0, 1, 0, 0]",Other,No Cost EMI,59.98339531337826,277.7357062462671,29.61566032089217,1,0,0,3,299.0049167791026
6434.303904115506,Home,0,"[0, 0, 1, 0, 1, 1, 0]",Amazon Pay Card,Instant Discount,4845.703300806402,164.16955678131723,21.469450473334078,0,0,1,4,160.5020350370211
4128.426576702512,Fashion,1,"[1, 1, 0, 1, 0, 1, 0]",Amazon Pay Card,Instant Discount,2661.655556793491,213.49928426805053,25.630607761288385,1,0,1,3,250.76645182827946
2454.0289908577734,Beauty,1,"[1, 0, 1, 1, 1, 0, 0]",SBI Credit,Instant Discount,3867.4694693648016,487.4567525345013,28.532809813301274,1,0,0,3,501.72445989483236
1653.170972514361,Grocery,0,"[0, 0, 1, 0, 1, 1, 1]",ICICI Debit,Instant Discount,1289.2611118893915,267.78264916285616,10.714494536823207,0,0,1,3,171.2263249306052
6342.623196369233,Home,1,"[0, 0, 0, 1, 0, 0, 1]",SBI Credit,No Cost EMI,3733.090658168128,373.82263232479835,13.76014885267901,0,1,1,3,436.16584259542594
7859.020916058986,Beauty,1,"[0, 0, 1, 0, 1, 1, 0]",Axis Credit,Instant Discount,2835.8525113906767,264.6883828232475,10.475651838953024,0,0,1,0,263.8144413223729
6617.090408640742,Fashion,1,"[0, 1, 1, 0, 0, 0, 1]",SBI Credit,Instant Discount,2120.720868897512,217.20077323075367,6.544594299483876,1,0,0,0,259.01360970895945
5537.870265867004,Grocery,1,"[1, 1, 1, 0, 0, 0, 1]",ICICI Debit,Instant Discount,4853.34613098231,408.3890082167113,23.30689493288942,1,0,0,3,439.93393379162694
898.5366226005444,Electronics,1,"[1, 1, 1, 0, 1, 1, 1]",Amazon Pay Card,Instant Discount,2469.218570732029,431.7459582987783,8.641440090746045,1,0,0,3,93.57615141472736
9700.643387146645,Electronics,1,"[1, 1, 1, 1, 0, 0, 0]",Axis Credit,Instant Discount,3287.2929094483843,82.35012454964165,7.317734922626425,1,0,0,0,94.23317999167622
8087.784820718459,Beauty,1,"[1, 1, 0, 0, 1, 0, 1]",ICICI Debit,Cashback,76.71095744939849,175.53991510924982,13.940871765605829,1,0,0,0,210.44890189794577
3281.809348659165,Grocery,0,"[0, 1, 0, 0, 1, 0, 1]",Axis Credit,Cashback,1507.2760324932417,278.54197143389626,6.513902855187657,1,0,0,3,195.22728945839202
9809.71812890908,Beauty,1,"[1, 1, 1, 0, 0, 0, 1]",HDFC Credit,Instant Discount,4443.457830800332,192.42398634999492,9.488957932664059,1,0,0,3,221.06497498218855
6217.87510154506,Grocery,0,"[1, 0, 0, 0, 0, 1, 1]",ICICI Debit,No Cost EMI,3794.7953055800945,402.61235223233905,6.748530188494938,1,0,1,4,432.8455372126496
6033.015252968841,Grocery,0,"[1, 0, 1, 1, 0, 0, 0]",HDFC Credit,No Cost EMI,2683.770180878249,101.63001233699089,26.93194517019899,1,1,1,0,111.54025396608857
7606.695204580555,Beauty,0,"[1, 0, 1, 0, 1, 0, 0]",SBI Credit,Cashback,4500.798535566427,409.00922882895793,24.493359748794845,0,1,0,0,370.8408154844419
8211.812986856306,Grocery,1,"[0, 1, 1, 0, 1, 1, 1]",ICICI Debit,No Cost EMI,2431.102566037779,328.0488877376932,26.48787019254769,1,0,1,0,330.76888481039435
6736.546769649275,Home,1,"[0, 0, 0, 0, 0, 0, 1]",HDFC Credit,Cashback,2832.535320938878,180.21547334186735,26.708276886574108,0,1,0,2,207.42270032365968
1716.9095904789003,Fashion,0,"[1, 0, 0, 0, 0, 0, 0]",Other,Instant Discount,1910.764235987728,205.0046097985306,28.61272639346748,0,0,0,1,186.1001452414783
3713.541306947735,Grocery,0,"[1, 0, 0, 1, 1, 0, 1]",Amazon Pay Card,Instant Discount,3100.200183614421,132.30461979194064,9.666364139573727,0,0,1,0,119.37498653272097
9316.794583097473,Home,1,"[1, 1, 0, 0, 0, 1, 0]",SBI Credit,No Cost EMI,1595.007654604369,163.658030134162,27.50022660147778,0,0,0,2,181.6466268086967
2633.848312516593,Grocery,1,"[1, 0, 0, 0, 0, 1, 1]",ICICI Debit,No Cost EMI,1927.460887711786,372.7709910421234,18.125972554309218,1,0,1,1,412.4644124255489
4035.5867264563767,Home,1,"[1, 1, 0, 0, 0, 0, 0]",ICICI Debit,No Cost EMI,4831.631316036343,219.14786324353685,9.155775625376087,1,0,0,1,246.5348070630439
4604.730387969862,Beauty,0,"[0, 0, 1, 1, 0, 1, 1]",Amazon Pay Card,Instant Discount,556.5433989979507,359.367862409172,21.394334419423476,0,1,1,0,324.4432836979933
4674.347402097295,Electronics,0,"[0, 1, 1, 1, 1, 0, 1]",Amazon Pay Card,Instant Discount,526.2767262302049,281.34839349578664,13.17501305510469,0,0,1,1,281.5338969520117
6322.926033697992,Books,1,"[1, 1, 0, 0, 1, 0, 1]",HDFC Credit,No Cost EMI,216.58009727507866,115.38398733976658,6.16173693547359,1,1,0,2,121.50746788925147
9459.220458574722,Grocery,1,"[1, 1, 1, 1, 1, 0, 1]",HDFC Credit,No Cost EMI,1600.2225988013379,274.58179150986143,6.96619963631878,1,0,0,0,317.5080333548282
2786.580762408797,Books,0,"[0, 1, 0, 0, 0, 1, 1]",HDFC Credit,No Cost EMI,1991.1462123396211,390.4114306291848,15.592899598694045,0,1,1,3,378.55898882771675
1654.2630748587217,Grocery,1,"[1, 0, 1, 1, 0, 1, 0]",Axis Credit,No Cost EMI,472.57822034773136,183.95397712594595,25.66208870085024,1,0,1,3,196.54581180727132
2375.9696536694046,Beauty,1,"[0, 1, 0, 1, 1, 1, 0]",SBI Credit,Cashback,2745.6549768341483,341.63674910911766,12.775694226098466,0,0,0,3,344.20104741605576
8925.78655198806,Beauty,0,"[1, 1, 1, 1, 0, 0, 0]",ICICI Debit,No Cost EMI,2916.5076452743456,139.56469454376878,24.1531465810305,1,1,1,2,144.04934013866378
6635.202720224457,Home,0,"[1, 0, 1, 0, 1, 1, 1]",SBI Credit,No Cost EMI,3755.1334680666405,111.06453106253795,6.393599071212898,1,1,0,2,101.25311436816519
3216.1144977720214,Grocery,0,"[1, 0, 1, 0, 1, 1, 0]",Amazon Pay Card,Cashback,4879.840583079008,212.1017587807805,14.84331253211913,0,0,0,1,217.44691261219677
8251.495920201864,Beauty,0,"[1, 0, 1, 1, 1, 0, 1]",Other,Cashback,3096.7612364619977,225.14161716485162,8.186006337702796,0,0,0,2,232.24944023960458
8683.014965452643,Beauty,1,"[1, 1, 0, 0, 0, 1, 1]",SBI Credit,Cashback,558.254033404727,392.45433366519603,26.588708383733998,1,1,0,0,428.03236048576724
8541.886217557641,Grocery,0,"[1, 1, 1, 0, 1, 1, 1]",SBI Credit,Cashback,442.6212162289139,257.03543807052137,29.19845517097852,0,1,0,4,273.89003410455524
9229.802069575768,Home,1,"[1, 0, 0, 1, 0, 0, 1]",HDFC Credit,No Cost EMI,3887.7343182518557,86.55570289886887,13.140392786810077,1,0,1,3,85.86343214629521
2896.289691646935,Home,1,"[1, 1, 1, 1, 0, 1, 0]",Amazon Pay Card,Instant Discount,3251.6706426796336,335.2997742599279,29.721566519589665,1,1,1,1,403.3798594029275
7672.898323089644,Home,1,"[0, 0, 1, 1, 0, 0, 0]",SBI Credit,Instant Discount,809.5719735328089,261.16396693972126,23.807689005785384,1,0,0,1,280.1572435750574
4875.12522410433,Home,0,"[0, 1, 0, 0, 0, 1, 1]",ICICI Debit,Instant Discount,1266.7998634176702,199.23944025439226,5.030847485678698,1,1,0,3,203.0528177617681
8498.986252455585,Electronics,0,"[0, 1, 1, 1, 1, 1, 1]",HDFC Credit,Instant Discount,3751.2019364625917,410.99846387494375,17.13179439461487,0,0,1,3,372.72015254558954
7420.661433035325,Grocery,1,"[0, 0, 0, 0, 1, 1, 1]",SBI Credit,Instant Discount,2830.7789090282326,119.473155602413,25.85251592643559,1,0,0,0,136.91122689566498
7876.250741747384,Electronics,1,"[1, 1, 1, 0, 1, 1, 0]",Amazon Pay Card,Instant Discount,2925.000312512695,460.94555479008346,18.346884530463505,0,0,1,1,511.47170982273377
6733.537457970179,Beauty,0,"[1, 0, 0, 1, 0, 0, 0]",Other,Cashback,1050.0433564395478,200.32767064269999,18.749019386116995,0,1,0,3,218.77244541119526
2185.5733099622153,Electronics,1,"[0, 0, 1, 1, 1, 1, 0]",ICICI Debit,Cashback,3145.289908288558,257.42365017918246,16.192490574327927,0,1,1,2,278.77868062868015
5677.755729520914,Home,1,"[0, 1, 0, 0, 0, 0, 1]",Other,Instant Discount,3853.142977036276,468.1548480020862,14.87597173739537,1,1,0,1,537.8219512001574
9854.362525482828,Beauty,1,"[0, 0, 1, 1, 1, 1, 0]",Amazon Pay Card,No Cost EMI,4426.261127319235,392.55792428196844,5.684918945954191,1,0,0,2,395.0428601641385
9405.18663172263,Electronics,1,"[0, 1, 0, 1, 0, 0, 0]",Amazon Pay Card,No Cost EMI,3683.586624090246,83.43609521216882,20.543326529316232,0,1,1,3,83.78626268212012
910.1504900716109,Electronics,1,"[0, 1, 0, 0, 1, 0, 0]",Amazon Pay Card,Instant Discount,2881.8782550450806,310.2335864399168,24.168158411313136,0,0,0,0,263.69194743190485
2065.7407494296526,Grocery,1,"[1, 1, 0, 0, 1, 1, 0]",Other,No Cost EMI,3366.296536233884,189.66329225293774,24.754446077604815,0,1,0,1,198.3360274003653
1751.4233478183382,Electronics,1,"[1, 1, 0, 0, 0, 1, 1]",Axis Credit,Cashback,2425.5573125693886,278.819712428324,20.615903496120403,0,1,0,1,331.99813086685066
7396.809144860307,Beauty,1,"[1, 0, 0, 1, 1, 0, 0]",ICICI Debit,Cashback,1134.4912155881127,384.3360687353726,13.531931241058398,0,1,0,3,387.9016048783794
8268.960633640978,Home,0,"[1, 1, 0, 1, 0, 0, 1]",Amazon Pay Card,No Cost EMI,4411.034863859677,273.27781126339255,5.565241712047435,0,0,1,2,280.80602573419435
2528.357979951383,Grocery,0,"[1, 1, 0, 1, 1, 0, 0]",Axis Credit,Instant Discount,2663.1131658371264,81.9598446252703,27.394488681428225,0,0,1,4,82.80540433131475
5305.600583042376,Electronics,1,"[0, 1, 0, 0, 0, 1, 1]",HDFC Credit,Cashback,2971.591555736175,288.4912333743577,15.726155459435132,0,1,1,3,346.9278057170316
8486.6787661064,Grocery,1,"[1, 0, 1, 0, 1, 0, 1]",Axis Credit,No Cost EMI,4950.544568765913,60.858349952064664,20.029386216601914,1,1,1,2,65.65903064995406
7461.61467527938,Books,0,"[1, 0, 0, 1, 1, 1, 1]",HDFC Credit,No Cost EMI,4925.078391363202,206.78421081197357,9.86390187952555,1,1,1,2,188.10773614821173
5651.253452172558,Grocery,0,"[1, 0, 0, 1, 1, 0, 0]",Other,Cashback,2931.5549249996866,265.1137353155443,8.548892948147305,1,0,0,4,263.73931363663735
6108.303059358343,Home,0,"[0, 0, 1, 1, 0, 0, 1]",Axis Credit,Cashback,169.78631008733092,340.1031035194824,7.170442820197952,1,1,1,1,362.154401280089
5329.42519570466,Books,1,"[1, 0, 0, 0, 0, 0, 0]",Other,Instant Discount,1980.7376902242167,277.7930544297561,24.969130130459707,1,0,1,0,278.22151866889635
3326.7102875287956,Books,0,"[0, 1, 1, 1, 0, 0, 1]",Amazon Pay Card,No Cost EMI,4686.466400254446,118.37606474622598,21.161517831811885,1,0,0,4,107.3953791318758
5867.708932160653,Grocery,0,"[0, 1, 0, 0, 1, 1, 0]",Axis Credit,Instant Discount,1441.532961880046,469.4979037824688,20.5289814737296,1,1,1,3,499.71021366139377
7044.410369475861,Beauty,1,"[0, 1, 0, 0, 1, 0, 1]",Axis Credit,Cashback,4996.3434259815795,342.6348527380139,27.98494369218284,1,0,0,2,401.31947907331744
8796.567700677673,Home,0,"[1, 1, 1, 0, 0, 0, 1]",Amazon Pay Card,No Cost EMI,421.58763428276234,192.6355033062084,8.967805980487977,1,1,0,4,181.07656200738546
6544.767862802857,Beauty,1,"[1, 0, 1, 1, 1, 0, 1]",HDFC Credit,Cashback,2840.570905025936,484.67286280896866,9.256733795290153,0,1,1,2,549.9315252162442
7730.654601910001,Home,0,"[1, 1, 1, 1, 1, 0, 1]",Amazon Pay Card,Cashback,2577.2468008734713,447.1599240990454,9.736728738358506,1,1,0,1,408.1919035798148
2020.6805320684434,Home,0,"[1, 0, 0, 0, 1, 0, 0]",ICICI Debit,Cashback,1276.7645668385003,114.57053990517377,15.584235756632241,0,1,1,2,120.65676778128254
4884.796006988004,Beauty,0,"[1, 1, 0, 1, 1, 1, 1]",Axis Credit,Instant Discount,4743.0356532255,344.9430927979536,26.855543375298385,0,1,0,0,331.5038806929143
588.6503883573863,Fashion,0,"[1, 1, 0, 1, 0, 1, 1]",ICICI Debit,Cashback,3095.856049986551,302.03125343894686,27.036853151506033,1,1,1,3,150.5745998435731
2843.4492129554187,Books,0,"[1, 1, 1, 1, 1, 0, 0]",Amazon Pay Card,Instant Discount,1151.1414172233808,136.7640152987874,19.76469341342268,0,1,1,1,141.6230673261519
